"Code","Dec","InvDec","Token","Message"
"8024800F","-2145091569","2149875727","WU_E_DS_STOREFILELOCKED","We attempted to initialize the datastore"
"80248010","-2145091568","2149875728","WU_E_DS_CANNOTREGISTER","The caller is attepting to register the datastore with COM"
"80248011","-2145091567","2149875729","SUS_E_DS_UNABLETOSTART","Could not create an out of proc datastore object"
"80248012","-2145091566","2149875730","SUS_E_DS_MISSINGFILEFORURL","a file URL was passed in for a file that does not exist in the datastore"
"80248013","-2145091565","2149875731","SUS_E_DS_DUPLICATEUPDATEID","the server has passed the same update to the client with two different revision ids"
"80248014","-2145091564","2149875732","WU_E_DS_UNKNOWNSERVICE","the caller has requested some action on a service that is not known to the datastore"
"80248015","-2145091563","2149875733","SUS_E_DS_SERVICEEXPIRED","the caller has requested a service whose registration has expired"
"80248016","-2145091562","2149875734","WU_E_DS_DECLINENOTALLOWED","an update cannot be declined while it is deployed with a deadline by 1 or more services or if it is a mandatory update"
"80248017","-2145091561","2149875735","WU_E_DS_TABLESESSIONMISMATCH","the caller attempted to close a table with a session it was not associated with"
"80248018","-2145091560","2149875736","WU_E_DS_SESSIONLOCKMISMATCH","the caller attempted to close a table with a session it was not associated with"
"80248019","-2145091559","2149875737","WU_E_DS_NEEDWINDOWSSERVICE","the caller attempted to remove the windows update service without having another service configured that delivers updates to windows"
"8024801A","-2145091558","2149875738","WU_E_DS_INVALIDOPERATION","The attempted operation was not allowed"
"8024801B","-2145091557","2149875739","WU_E_DS_SCHEMAMISMATCH","The schema of a table in a backup XML file cannot be reconciled with the current store schema"
"8024801C","-2145091556","2149875740","WU_E_DS_RESETREQUIRED","The datastore required a reset and either the state of the current session was too complex to retry (it is in a caller initiated transaction or a caller acquired a section lock) or the reset failed. In either case"
"8024801D","-2145091555","2149875741","WU_E_DS_IMPERSONATED","The datastore cannot be called while impersonating"
"80248FFF","-2145087489","2149879807","WU_E_DS_UNEXPECTED","generic unexpected data store failure"
"8024A000","-2145083392","2149883904","WU_E_AU_NOSERVICE","AU was unable to service incoming AU calls"
"8024A001","-2145083391","2149883905","SUS_E_AU_LEGACYSERVER",""
"8024A002","-2145083390","2149883906","WU_E_AU_NONLEGACYSERVER","The legacy AU client stopped because the sus server has been upgraded"
"8024A003","-2145083389","2149883907","WU_E_AU_LEGACYCLIENTDISABLED","The legacy AU client stopped because it was disabled"
"8024A004","-2145083388","2149883908","WU_E_AU_PAUSED","AU was unable to service incoming AU calls because it was paused"
"8024AFFF","-2145079297","2149887999","WU_E_AU_UNEXPECTED","generic unexpected Automatic Updates"
"8024C001","-2145075199","2149892097","WU_E_DRV_PRUNED","Driver was pruned."
"8024C002","-2145075198","2149892098","WU_E_DRV_NOPROP_OR_LEGACY","A property wasn't found. Depending on the context this may not be an error. For example"
"8024C003","-2145075197","2149892099","WU_E_DRV_REG_MISMATCH","The registry type we read didn't match what was expected"
"8024C004","-2145075196","2149892100","WU_E_DRV_NO_METADATA","The driver Update didn't have a metadata blob"
"8024C005","-2145075195","2149892101","WU_E_DRV_MISSING_ATTRIBUTE","The driver Update metadata was missing a required attribute"
"8024C006","-2145075194","2149892102","WU_E_DRV_SYNC_FAILED","A driver sync operation failed"
"8024C007","-2145075193","2149892103","WU_E_DRV_NO_PRINTER_CONTENT","No printer driver content following SyncApplicablePrinters"
"8024CFFF","-2145071105","2149896191","WU_E_DRV_UNEXPECTED","generic unexpected driver utility failure"
"8024D001","-2145071103","2149896193","WU_E_SETUP_INVALID_INFDATA","Setup failed due to invalid data in the INF file."
"8024D002","-2145071102","2149896194","WU_E_SETUP_INVALID_IDENTDATA","Setup failed due to invalid data in the wuident file."
"8024D003","-2145071101","2149896195","WU_E_SETUP_ALREADY_INITIALIZED","Setup failed due to multiple initialization."
"8024D004","-2145071100","2149896196","WU_E_SETUP_NOT_INITIALIZED","Setup has not been initialized correctly."
"8024D005","-2145071099","2149896197","WU_E_SETUP_SOURCE_VERSION_MISMATCH","Setup failed as the version specified in the INF file doesn't match the source binary version."
"8024D006","-2145071098","2149896198","WU_E_SETUP_TARGET_VERSION_GREATER","Setup failed as the target version on the system is higher than source binary version."
"8024DFFF","-2145067009","2149900287","WU_E_SETUP_UNEXPECTED","Generic unexpected Setup failure."
"8024E001","-2145067007","2149900289","WU_E_EE_UNKNOWN_EXPRESSION","an expression handler was passed an expression that it doesn't know about"
"8024E002","-2145067006","2149900290","WU_E_EE_INVALID_EXPRESSION","an expression handler was passed an expression that is bad."
"8024E003","-2145067005","2149900291","WU_E_EE_MISSING_METADATA","an expression handler was passed an expression that requires an applicability metadata blob"
"8024E004","-2145067004","2149900292","WU_E_EE_INVALID_VERSION","Invalid version of the serialized expression data."
"8024E005","-2145067003","2149900293","WU_E_EE_NOT_INITIALIZED","The Expression Evaluator has not been initialized correctly."
"8024E006","-2145067002","2149900294","WU_E_EE_INVALID_ATTRIBUTEDATA","An invalid attribute data was passed to an expression evaluator."
"8024EFFF","-2145062913","2149904383","WU_E_EE_UNEXPECTED","generic unexpected expression evaluator failures"
"8024F001","-2145062911","2149904385","WU_E_REPORTER_EVENTCACHECORRUPT","event cache file was corrupt/malformed"
"8024F002","-2145062910","2149904386","WU_E_REPORTER_EVENTNAMESPACEPARSEFAILED","event namespace descriptor XML could not be parsed"
"8024F003","-2145062909","2149904387","WU_E_INVALID_EVENT","event was reported with invalid/malformed data"
"8024F004","-2145062908","2149904388","WU_E_SERVER_BUSY","event was rejected by server because server was too busy"
"8024FFFF","-2145058817","2149908479","WU_E_REPORTER_UNEXPECTED","generic unexpected reporter failures"
"80D02002","-2133843966","2161123330","","The operation timed out."
"81F40001","-2114715647","2180251649","","Bundle condition evaluated to false. (Possibly `Microsoft.VCRedist.2015+.` with the wrong architecture.)"
"87FF0001","-2013331455","2281635841","Error_Label_Unreadable",""
"87FF0004","-2013331452","2281635844","Error_Too_Many_Open_Files","The system can not open the file"
"8A150001","-1978335231","2316632065","","Internal Error"
"8A150002","-1978335230","2316632066","","Invalid command line arguments"
"8A150003","-1978335229","2316632067","APPINSTALLER_CLI_ERROR_COMMAND_FAILED","Executing command failed."
"8A150004","-1978335228","2316632068","","Opening manifest failed"
"8A150005","-1978335227","2316632069","","Cancellation signal received"
"8A150006","-1978335226","2316632070","","Running ShellExecute failed"
"8A150007","-1978335225","2316632071","","Cannot process manifest. The manifest version is higher than supported. Please update the client."
"8A150008","-1978335224","2316632072","","Downloading installer failed"
"8A150009","-1978335223","2316632073","","Cannot write to index; it is a higher schema version"
"8A15000A","-1978335222","2316632074","","The index is corrupt"
"8A15000B","-1978335221","2316632075","","The configured source information is corrupt"
"8A15000C","-1978335220","2316632076","","The source name is already configured"
"8A15000D","-1978335219","2316632077","","The source type is invalid"
"8A15000E","-1978335218","2316632078","","The MSIX file is a bundle"
"8A15000F","-1978335217","2316632079","","Data required by the source is missing"
"8A150010","-1978335216","2316632080","","None of the installers are applicable for the current system"
"8A150011","-1978335215","2316632081","","The installer files hash does not match the manifest"
"8A150012","-1978335214","2316632082","","The source name does not exist"
"8A150013","-1978335213","2316632083","","The source location is already configured under another name"
"8A150014","-1978335212","2316632084","","No packages found"
"8A150015","-1978335211","2316632085","","No sources are configured"
"8A150016","-1978335210","2316632086","","Multiple packages found matching the criteria"
"8A150017","-1978335209","2316632087","","No manifest found matching the criteria"
"8A150018","-1978335208","2316632088","","Failed to get Public folder from source package"
"8A150019","-1978335207","2316632089","","Command requires administrator privileges to run"
"8A15001A","-1978335206","2316632090","","The source location is not secure"
"8A15001B","-1978335205","2316632091","","The Microsoft Store client is blocked by policy"
"8A15001C","-1978335204","2316632092","","The Microsoft Store app is blocked by policy"
"8A15001D","-1978335203","2316632093","","The feature is currently under development. It can be enabled using winget settings."
"8A15001E","-1978335202","2316632094","","Failed to install the Microsoft Store app"
"8A15001F","-1978335201","2316632095","","Failed to perform auto complete"
"8A150020","-1978335200","2316632096","","Failed to initialize YAML parser"
"8A150021","-1978335199","2316632097","","Encountered an invalid YAML key"
"8A150022","-1978335198","2316632098","","Encountered a duplicate YAML key"
"8A150023","-1978335197","2316632099","","Invalid YAML operation"
"8A150024","-1978335196","2316632100","","Failed to build YAML doc"
"8A150025","-1978335195","2316632101","","Invalid YAML emitter state"
"8A150026","-1978335194","2316632102","","Invalid YAML data"
"8A150027","-1978335193","2316632103","","LibYAML error"
"8A150028","-1978335192","2316632104","","Manifest validation succeeded with warning"
"8A150029","-1978335191","2316632105","","Manifest validation failed"
"8A15002A","-1978335190","2316632106","","Manifest is invalid"
"8A15002B","-1978335189","2316632107","","No applicable update found"
"8A15002C","-1978335188","2316632108","","winget upgrade --all completed with failures"
"8A15002D","-1978335187","2316632109","","Installer failed security check.  Another script should retry this about every 18 hours. <!-- [Policy] Validation-Defender-Error -->"
"8A15002E","-1978335186","2316632110","","Download size does not match expected content length"
"8A15002F","-1978335185","2316632111","","Uninstall command not found"
"8A150030","-1978335184","2316632112","","Running uninstall command failed"
"8A150031","-1978335183","2316632113","","ICU break iterator error"
"8A150032","-1978335182","2316632114","","ICU casemap error"
"8A150033","-1978335181","2316632115","","ICU regex error"
"8A150034","-1978335180","2316632116","","Failed to install one or more imported packages"
"8A150035","-1978335179","2316632117","","Could not find one or more requested packages"
"8A150036","-1978335178","2316632118","","Json file is invalid"
"8A150037","-1978335177","2316632119","","The source location is not remote"
"8A150038","-1978335176","2316632120","","The configured rest source is not supported"
"8A150039","-1978335175","2316632121","APPINSTALLER_CLI_ERROR_RESTSOURCE_INVALID_DATA","Invalid data returned by rest source"
"8A15003A","-1978335174","2316632122","","Operation is blocked by Group Policy"
"8A15003B","-1978335173","2316632123","","Rest source internal error"
"8A15003C","-1978335172","2316632124","","Invalid rest source url"
"8A15003D","-1978335171","2316632125","","Unsupported MIME type returned by rest source"
"8A15003E","-1978335170","2316632126","","Invalid rest source contract version"
"8A15003F","-1978335169","2316632127","","The source data is corrupted or tampered"
"8A150040","-1978335168","2316632128","","Error reading from the stream"
"8A150041","-1978335167","2316632129","","Package agreements were not agreed to"
"8A150042","-1978335166","2316632130","","Error reading input in prompt"
"8A150043","-1978335165","2316632131","","The search request is not supported by one or more sources"
"8A150044","-1978335164","2316632132","APPINSTALLER_CLI_ERROR_RESTAPI_ENDPOINT_NOT_FOUND","The rest API endpoint is not found."
"8A150045","-1978335163","2316632133","","Failed to open the source."
"8A150046","-1978335162","2316632134","","Source agreements were not agreed to"
"8A150047","-1978335161","2316632135","","Header size exceeds the allowable limit of 1024 characters. Please reduce the size and try again."
"8A150048","-1978335160","2316632136","","Missing resource file"
"8A150049","-1978335159","2316632137","","Running MSI install failed"
"8A15004A","-1978335158","2316632138","","Arguments for msiexec are invalid"
"8A15004B","-1978335157","2316632139","","Failed to open one or more sources"
"8A15004C","-1978335156","2316632140","","Failed to validate dependencies"
"8A15004D","-1978335155","2316632141","","One or more package is missing"
"8A15004E","-1978335154","2316632142","","Invalid table column"
"8A15004F","-1978335153","2316632143","","The upgrade version is not newer than the installed version"
"8A150050","-1978335152","2316632144","","Upgrade version is unknown and override is not specified"
"8A150051","-1978335151","2316632145","","ICU conversion error"
"8A150052","-1978335150","2316632146","","Failed to install portable package"
"8A150053","-1978335149","2316632147","","Volume does not support reparse points."
"8A150054","-1978335148","2316632148","","Portable package from a different source already exists."
"8A150055","-1978335147","2316632149","","Unable to create symlink"
"8A150056","-1978335146","2316632150","","The installer cannot be run from an administrator context - does this package require `ElevationRequirement: elevationProhibited`? "
"8A150057","-1978335145","2316632151","","Failed to uninstall portable package"
"8A150058","-1978335144","2316632152","","Failed to validate DisplayVersion values against index."
"8A150059","-1978335143","2316632153","","One or more arguments are not supported."
"8A15005A","-1978335142","2316632154","","Embedded null characters are disallowed for SQLite"
"8A15005B","-1978335141","2316632155","","Unable to locate nested installer. Does the `RelativeFilePath` have the previous version number in it?"
"8A15005C","-1978335140","2316632156","","Failed to extract archive. Does the `InstallerUrl` actually end in `.zip`,or does it have a different extension? "
"8A15005D","-1978335139","2316632157","","Invalid relative file path to nested installer provided."
"8A15005E","-1978335138","2316632158","APPINSTALLER_CLI_ERROR_PINNED_CERTIFICATE_MISMATCH","The server certificate did not match any of the expected values."
"8A15005F","-1978335137","2316632159","","Install location must be provided."
"8A150060","-1978335136","2316632160","","Archive malware scan failed."
"8A150061","-1978335135","2316632161","","Found at least one version of the package installed."
"8A150062","-1978335134","2316632162","","A pin already exists for the package."
"8A150063","-1978335133","2316632163","","There is no pin for the package."
"8A150064","-1978335132","2316632164","","Unable to open the pin database."
"8A150065","-1978335131","2316632165","","One or more applications failed to install"
"8A150066","-1978335130","2316632166","","One or more applications failed to uninstall"
"8A150067","-1978335129","2316632167","","One or more queries did not return exactly one match"
"8A150068","-1978335128","2316632168","","The package has a pin that prevents upgrade."
"8A150069","-1978335127","2316632169","","The package currently installed is the stub package"
"8A15006A","-1978335126","2316632170","","Application shutdown signal received"
"8A15006B","-1978335125","2316632171","","Failed to download package dependencies."
"8A15006C","-1978335124","2316632172","","Failed to download package. Download for offline installation is prohibited."
"8A15006D","-1978335123","2316632173","","A required service is busy or unavailable. Try again later."
"8A15006E","-1978335122","2316632174","","The guid provided does not correspond to a valid resume state."
"8A15006F","-1978335121","2316632175","","The current client version did not match the client version of the saved state."
"8A150070","-1978335120","2316632176","","The resume state data is invalid."
"8A150071","-1978335119","2316632177","","Unable to open the checkpoint database."
"8A150072","-1978335118","2316632178","","Exceeded max resume limit."
"8A150073","-1978335117","2316632179","","Invalid authentication info."
"8A150074","-1978335116","2316632180","","Authentication method not supported."
"8A150075","-1978335115","2316632181","","Authentication failed."
"8A150076","-1978335114","2316632182","","Authentication failed. Interactive authentication required."
"8A150077","-1978335113","2316632183","","Authentication failed. User cancelled."
"8A150078","-1978335112","2316632184","","Authentication failed. Authenticated account is not the desired account."
"8A150079","-1978335111","2316632185","","Repair command not found."
"8A15007A","-1978335110","2316632186","","Repair operation is not applicable."
"8A15007B","-1978335109","2316632187","","Repair operation failed."
"8A15007C","-1978335108","2316632188","","The installer technology in use doesnt support repair."
"8A15007D","-1978335107","2316632189","","Repair operations involving administrator privileges are not permitted on packages installed within the user scope."
"8A150101","-1978334975","2316632321","","Application is currently running. Exit the application then try again."
"8A150102","-1978334974","2316632322","","Another installation is already in progress. Try again later."
"8A150103","-1978334973","2316632323","","One or more file is being used. Exit the application then try again."
"8A150104","-1978334972","2316632324","APPINSTALLER_CLI_ERROR_INSTALL_MISSING_DEPENDENCY","This package has a dependency missing from your system. (The most common dependency is `Microsoft.VCRedist.2015+.x64` / `.x86`)"
"8A150105","-1978334971","2316632325","","Theres no more space on your PC. Make space"
"8A150106","-1978334970","2316632326","","Theres not enough memory available to install. Close other applications then try again."
"8A150107","-1978334969","2316632327","","This application requires internet connectivity. Connect to a network then try again."
"8A150108","-1978334968","2316632328","","This application encountered an error during installation. Contact support."
"8A150109","-1978334967","2316632329","","Restart your PC to finish installation."
"8A15010A","-1978334966","2316632330","","Installation failed. Restart your PC then try again."
"8A15010B","-1978334965","2316632331","","Your PC will restart to finish installation."
"8A15010C","-1978334964","2316632332","","You cancelled the installation."
"8A15010D","-1978334963","2316632333","","Another version of this application is already installed."
"8A15010E","-1978334962","2316632334","","A higher version of this application is already installed."
"8A15010F","-1978334961","2316632335","","Organization policies are preventing installation. Contact your admin."
"8A150110","-1978334960","2316632336","","Failed to install package dependencies."
"8A150111","-1978334959","2316632337","","Application is currently in use by another application."
"8A150112","-1978334958","2316632338","","Invalid parameter."
"8A150113","-1978334957","2316632339","","Package not supported by the system."
"8A150114","-1978334956","2316632340","","The installer does not support upgrading an existing package."
"8A150201","-1978334719","2316632577","","The Apps and Features Entry for the package could not be found."
"8A150202","-1978334718","2316632578","","The install location is not applicable."
"8A150203","-1978334717","2316632579","","The install location could not be found."
"8A150204","-1978334716","2316632580","","The hash of the existing file did not match."
"8A150205","-1978334715","2316632581","","File not found."
"8A150206","-1978334714","2316632582","","The file was found but the hash was not checked."
"8A150207","-1978334713","2316632583","","The file could not be accessed."
"8A15C001","-1978286079","2316681217","","The configuration file is invalid."
"8A15C002","-1978286078","2316681218","","The YAML syntax is invalid."
"8A15C003","-1978286077","2316681219","","A configuration field has an invalid type."
"8A15C004","-1978286076","2316681220","","The configuration has an unknown version."
"8A15C005","-1978286075","2316681221","","An error occurred while applying the configuration."
"8A15C006","-1978286074","2316681222","","The configuration contains a duplicate identifier."
"8A15C007","-1978286073","2316681223","","The configuration is missing a dependency."
"8A15C008","-1978286072","2316681224","","The configuration has an unsatisfied dependency."
"8A15C009","-1978286071","2316681225","","An assertion for the configuration unit failed."
"8A15C00A","-1978286070","2316681226","","The configuration was manually skipped."
"8A15C00B","-1978286069","2316681227","","A warning was thrown and the user declined to continue execution."
"8A15C00C","-1978286068","2316681228","","The dependency graph contains a cycle which cannot be resolved."
"8A15C00D","-1978286067","2316681229","","The configuration has an invalid field value."
"8A15C00E","-1978286066","2316681230","","The configuration is missing a field."
"8A15C101","-1978285823","2316681473","","The configuration unit was not installed."
"8A15C102","-1978285822","2316681474","","The configuration unit could not be found."
"8A15C103","-1978285821","2316681475","","Multiple matches were found for the configuration unit specify the module to select the correct one."
"8A15C104","-1978285820","2316681476","","The configuration unit failed while attempting to get the current system state."
"8A15C105","-1978285819","2316681477","","The configuration unit failed while attempting to test the current system state."
"8A15C106","-1978285818","2316681478","","The configuration unit failed while attempting to apply the desired state."
"8A15C107","-1978285817","2316681479","","The module for the configuration unit is available in multiple locations with the same version."
"8A15C108","-1978285816","2316681480","","Loading the module for the configuration unit failed."
"8A15C109","-1978285815","2316681481","","The configuration unit returned an unexpected result during execution."
"8A15C10A","-1978285814","2316681482","","A unit contains a setting that requires the config root."
"8A15C10B","-1978285813","2316681483","","Loading the module for the configuration unit failed because it requires administrator privileges to run."
"8DDD0001","-1914896383","2380070913","ErrorNoScripting",""
"8DDD0002","-1914896382","2380070914","ErrorNotAdmin",""
"8DDD0003","-1914896381","2380070915","ErrorDisabled","Site timeout waiting for the control."
"8DDD0004","-1914896380","2380070916","ErrorControlFailed",""
"8DDD0006","-1914896378","2380070918","ErrorWin2KLessThanSP3",""
"8DDD0007","-1914896377","2380070919","ErrorRebootRequired",""
"8DDD000F","-1914896369","2380070927","ErrorIis404",""
"8DDD0010","-1914896368","2380070928","ErrorIis500",""
"8DDD0012","-1914896366","2380070930","ErrorNoFrames",""
"8DDD0018","-1914896360","2380070936","ErrorAUDisabled","AU could be disabled"
"C0000005","-1073741819","3221225477","STATUS_ACCESS_VIOLATION","Possibly [Access Violation](https://learn.microsoft.com/en-us/shows/inside/access-violation-c0000005-execute). (This is occasionally seen in PRs despite the install otherwise being successful. Should it be added as an `InstallerSuccessCode` or similar here?)"
"C0000006","-1073741818","3221225478","STATUS_IN_PAGE_ERROR",""
"C0000017","-1073741801","3221225495","","Not enough virtual memory is available. (VM ran out of RAM)"
"C000001D","-1073741795","3221225501","STATUS_ILLEGAL_INSTRUCTION",""
"C000001E","-1073741794","3221225502","STATUS_INVALID_LOCK_SEQUENCE",""
"C0000090","-1073741680","3221225616","STATUS_FLOAT_INVALID OPERATION",""
"C0000096","-1073741674","3221225622","STATUS_PRIVILEGED_INSTRUCTION",""
"C00000FD","-1073741571","3221225725","STATUS_STACK_OVERFLOW","Stack overflow / exhaustion."
"C0000135","-1073741515","3221225781","STATUS_DLL_NOT_FOUND","Possibly due to a missing dependency, such as `Microsoft.VCRedist.2015+.x64` (or `.x86`)."
"C000013A","-1073741510","3221225786","STATUS_CONTROL_C_EXIT","The application terminated as a result of a CTRL+C."
"C0000142","-1073741502","3221225794","STATUS_DLL_INIT_FAILED","The application failed to initialize properly - does this package require `ElevationRequirement: elevationRequired`? "
"C0000194","-1073741420","3221225876","Status_Not_Found","object not found"
"C0000354","-1073740972","3221226324","Status_Debugger_Inactive","An attempt to do an operation on a debug port failed because the port is in the process of being deleted."
"C0000409","-1073740791","3221226505","","Stack overflow / exhaustion."
"C8000147","-939523769","3355443527","NULL",""
"C8000152","-939523758","3355443538","MCIERR_Seq_Port_Nonexistent",""
"C8000158","-939523752","3355443544","NULL",""
"C80001FE","-939523586","3355443710","hrLogWriteFail","unable to write to the log file"
"C8000211","-939523567","3355443729","hrLogDiskFull",""
"C8000240","-939523520","3355443776","SE_Auditid_Assign_Special_Priv",""
"C80003F3","-939523085","3355444211","hrOutOfMemory","The computer is out of memory"
"C80003F6","-939523082","3355444214","hrOutOfBuffers","out of database page buffers"
"C80003FA","-939523078","3355444218","hrReadVerifyFailure",""
"C80003FB","-939523077","3355444219","Error_No_Log_Space","System could not allocate the required space in a registry log"
"C80003FE","-939523074","3355444222","hrDiskIO",""
"C8000442","-939523006","3355444290","CS_Event_reg_Operations_Failed",""
"C800044E","-939522994","3355444302","hrWriteConflict","The write lock failed due to an outstanding write lock"
"C8000710","-939522288","3355445008","hrDiskFull",""
"D0000005","-805306363","3489660933","ERROR_ACCESS_DENIED",""
"D0000006","-805306362","3489660934","Error_Invalid_Handle",""
"D0000008","-805306360","3489660936","ERROR_NOT_ENOUGH_MEMORY","not enough storage is available to process this command"
"D0000017","-805306345","3489660951","Error_CRC",""
"D0000018","-805306344","3489660952","Error_Bad_Length","the program issued a command but the command length is incorrect"
"D000001D","-805306339","3489660957","Error_Write_Fault","the system cannot write the specified device"
"D0000022","-805306334","3489660962","Error_Wrong_Disk",""
"D000012D","-805306067","3489661229","HTTP_Status_Moved","Object Permanently moved"
"D0000135","-805306059","3489661237","MCIErr_Set_Drive",""
"D000013A","-805306054","3489661242","NULL",""
"D0000142","-805306046","3489661250","MCIERR_Wave_Inputsinuse",""
"D0000194","-805305964","3489661332","HTTP_Status_Not_Found",""
"D0000354","-805305516","3489661780","NULL",""
"E0000101","-536870655","3758096641","ERROR_SECTION_NOT_FOUND",""
"E0000201","-536870399","3758096897","ERROR_CLASS_MISMATCH",""
"E0000203","-536870397","3758096899","ERROR_NO_DRIVER_SELECTED",""
"E000020B","-536870389","3758096907","ERROR_NO_SUCH_DEVINST",""
"E000020D","-536870387","3758096909","ERROR_INVALID_CLASS_INSTALLER",""
"E0000217","-536870377","3758096919","ERROR_BAD_SERVICE_INSTALLSECT",""
"E0000219","-536870375","3758096921","ERROR_NO_ASSOCIATED_SERVICE",""
"E000022B","-536870357","3758096939","ERROR_DI_DONT_INSTALL",""
"E000022D","-536870355","3758096941","ERROR_NON_WINDOWS_NT_DRIVER",""
"E000022F","-536870353","3758096943","ERROR_NO_CATALOG_FOR_OEM_INF",""
"E0000230","-536870352","3758096944","ERROR_DEVINSTALL_QUEUE_NONNATIVE",""
"E0000234","-536870348","3758096948","ERROR_DRIVER_NONNATIVE",""
"E000023A","-536870342","3758096954","ERROR_PNP REGISTRY_ERROR",""
"E0434352","-532462766","3762504530","EXCEPTION_COMPLUS","Unhandled Exception"
"E0434F4D","-532459699","3762507597","","Unhandled exception in .NET application."
"E6000000","3858759680","-436207616","","Required hardware is not present.  <!-- [Policy] Hardware -->"
"FFFFF8F0","-1808","4294965488","JET_errDiskFull",""
"FFFFFB40","-1216","4294966080","JET_errAttachedDatabaseMismatch",""
"FFFFFB4A","-1206","4294966090","JET_errDatabaseCorrupted",""
"FFFFFBBE","-1090","4294966206","JET_errInstanceUnavailable",""
"FFFFFBF8","-1032","4294966264","JET_errFileAccessDenied",""
"FFFFFC01","-1023","4294966273","NULL",""
"FFFFFC02","-1022","4294966274","JET_errDiskIO",""
"FFFFFC06","-1018","4294966278","JET_errReadVerifyFailure",""
"FFFFFC0D","-1011","4294966285","JET_errOutOfMemory",""
"FFFFFDC9","-567","4294966729","JET_errDbTimeTooNew",""
"FFFFFDDA","-550","4294966746","JET_errDatabaseInconsistent",""
"FFFFFDEC","-532","4294966764","NULL",""
"FFFFFDFD","-515","4294966781","JET_errInvalidLogSequence",""
"FFFFFE02","-510","4294966786","JET_errLogWriteFail",""
"FFFFFE0B","-501","4294966795","JET_errLogFileCorrupt",""
"FFFFFF99","-103","4294967193","JET_errOutOfThreads",""
"FFFFFFFF","-01","4294967295","Cancel",""
